action,curr_lane,free_E,free_NE,free_NW,free_SE,free_SW,free_W,orig_label_lc,latent_collision,iaction,probability,elapsed_time,group_id
swerve_right,True,False,True,False,True,False,False,False,True,swerve_right,1.0,3.002511739730835,587
swerve_right,True,True,True,False,True,False,False,False,True,change_to_left,0.8762125804800909,4.003453016281128,588
swerve_right,True,True,True,False,True,False,False,False,True,change_to_right,0.8794844940175266,3.954713821411133,588
swerve_right,True,True,True,False,True,False,False,False,True,cruise,0.2288402662308991,3.9520375728607178,588
swerve_right,True,True,True,False,True,False,False,False,True,keep,0.0009989999999999999,4.0255396366119385,588
swerve_right,True,True,True,False,True,False,False,False,True,swerve_left,0.0010043610613683003,4.031408309936523,588
swerve_right,True,True,True,False,True,False,False,False,True,swerve_right,1.0,3.0267584323883057,588
swerve_right,True,False,False,True,True,False,False,False,True,change_to_left,0.8762045825185429,3.962412118911743,589
swerve_right,True,False,False,True,True,False,False,False,True,change_to_right,0.8794881089162859,3.9644036293029785,589
swerve_right,True,False,False,True,True,False,False,False,True,cruise,0.2187793206250051,3.9965944290161133,589
swerve_right,True,False,False,True,True,False,False,False,True,keep,0.000999,4.037535667419434,589
swerve_right,True,False,False,True,True,False,False,False,True,swerve_left,0.001004703046781545,3.9995384216308594,589
swerve_right,True,False,False,True,True,False,False,False,True,swerve_right,1.0,2.974529981613159,589
swerve_right,True,True,False,True,True,False,False,False,True,change_to_left,0.8761656193118019,4.039226293563843,590
swerve_right,True,True,False,True,True,False,False,False,True,change_to_right,0.8794880989774035,3.9843759536743164,590
swerve_right,True,True,False,True,True,False,False,False,True,cruise,0.21860838288587833,3.985304355621338,590
swerve_right,True,True,False,True,True,False,False,False,True,keep,0.000999,4.05239200592041,590
swerve_right,True,True,False,True,True,False,False,False,True,swerve_left,0.0010047248792026875,4.030436277389526,590
swerve_right,True,True,False,True,True,False,False,False,True,swerve_right,1.0,3.0159735679626465,590
swerve_right,True,False,True,True,True,False,False,False,True,change_to_left,0.876207244622969,4.024251699447632,591
swerve_right,True,False,True,True,True,False,False,False,True,change_to_right,0.8794866572456037,4.0159783363342285,591
swerve_right,True,False,True,True,True,False,False,False,True,cruise,0.22156085716602048,3.9923620223999023,591
swerve_right,True,False,True,True,True,False,False,False,True,keep,0.0009989999999999999,4.058976411819458,591
swerve_right,True,False,True,True,True,False,False,False,True,swerve_left,0.001004703046781545,4.025436639785767,591
swerve_right,True,False,True,True,True,False,False,False,True,swerve_right,1.0,3.0326664447784424,591
swerve_right,True,True,True,True,True,False,False,False,True,change_to_left,0.8761920940301895,3.9632439613342285,592
swerve_right,True,True,True,True,True,False,False,False,True,change_to_right,0.8794888189899212,4.003131628036499,592
swerve_right,True,True,True,True,True,False,False,False,True,cruise,0.2316319346149912,3.973832368850708,592
swerve_right,True,True,True,True,True,False,False,False,True,keep,0.000999,4.041097640991211,592
swerve_right,True,True,True,True,True,False,False,False,True,swerve_left,0.0010069588879980257,3.989351511001587,592
swerve_right,True,True,True,True,True,False,False,False,True,swerve_right,1.0,2.984966516494751,592
swerve_right,True,False,False,False,False,True,False,False,True,change_to_left,0.8762125797602798,3.993709087371826,593
swerve_right,True,False,False,False,False,True,False,False,True,change_to_right,0.8794911205867395,4.014571905136108,593
swerve_right,True,False,False,False,False,True,False,False,True,cruise,0.21877875985802117,3.9909634590148926,593
swerve_right,True,False,False,False,False,True,False,False,True,keep,0.0009990000000000003,4.064976692199707,593
swerve_right,True,False,False,False,False,True,False,False,True,swerve_left,0.001004703046781545,3.976536989212036,593
swerve_right,True,False,False,False,False,True,False,False,True,swerve_right,1.0,3.039163112640381,593
swerve_right,True,True,False,False,False,True,False,False,True,change_to_left,0.8762122013394268,3.9738430976867676,594
swerve_right,True,True,False,False,False,True,False,False,True,change_to_right,0.8794686492389618,3.9606080055236816,594
swerve_right,True,True,False,False,False,True,False,False,True,cruise,0.2186680908447749,3.9688990116119385,594
swerve_right,True,True,False,False,False,True,False,False,True,keep,0.000999,4.032655477523804,594
swerve_right,True,True,False,False,False,True,False,False,True,swerve_left,0.001004703046781545,4.008723735809326,594
swerve_right,True,True,False,False,False,True,False,False,True,swerve_right,1.0,2.9542315006256104,594
swerve_right,True,False,True,False,False,True,False,False,True,change_to_left,0.876212567001401,3.9641857147216797,595
swerve_right,True,False,True,False,False,True,False,False,True,change_to_right,0.8794884566191162,3.98128342628479,595
swerve_right,True,False,True,False,False,True,False,False,True,cruise,0.22124571026804357,3.9816179275512695,595
swerve_right,True,False,True,False,False,True,False,False,True,keep,0.000999,4.084630250930786,595
swerve_right,True,False,True,False,False,True,False,False,True,swerve_left,0.0010048759024043651,4.002532720565796,595
swerve_right,True,False,True,False,False,True,False,False,True,swerve_right,1.0,2.978821039199829,595
swerve_right,True,True,True,False,False,True,False,False,True,change_to_left,0.8762148676891113,3.959998607635498,596
swerve_right,True,True,True,False,False,True,False,False,True,change_to_right,0.8794801742057181,3.973702907562256,596
swerve_right,True,True,True,False,False,True,False,False,True,cruise,0.22183021765283562,3.979266881942749,596
swerve_right,True,True,True,False,False,True,False,False,True,keep,0.000999,4.039225101470947,596
swerve_right,True,True,True,False,False,True,False,False,True,swerve_left,0.001004703046781545,4.051852464675903,596
swerve_right,True,True,True,False,False,True,False,False,True,swerve_right,1.0,3.0034894943237305,596
swerve_right,True,False,False,True,False,True,False,False,True,change_to_left,0.8762041965607771,4.051003694534302,597
swerve_right,True,False,False,True,False,True,False,False,True,change_to_right,0.8794863157556805,3.979363441467285,597
swerve_right,True,False,False,True,False,True,False,False,True,cruise,0.21876000459554518,3.9847195148468018,597
swerve_right,True,False,False,True,False,True,False,False,True,keep,0.000999,4.027573823928833,597
swerve_right,True,False,False,True,False,True,False,False,True,swerve_left,0.001004703046781545,4.033227205276489,597
swerve_right,True,False,False,True,False,True,False,False,True,swerve_right,1.0,2.993683338165283,597
swerve_right,True,True,False,True,False,True,False,False,True,change_to_left,0.8762049318211917,3.2561728954315186,598
swerve_right,True,True,False,True,False,True,False,False,True,change_to_right,0.879479228759631,3.2704062461853027,598
swerve_right,True,True,False,True,False,True,False,False,True,cruise,0.21868367036128789,3.241293430328369,598
swerve_right,True,True,False,True,False,True,False,False,True,keep,0.000999,3.3012404441833496,598
swerve_right,True,True,False,True,False,True,False,False,True,swerve_left,0.000999345702104248,3.271646022796631,598
swerve_right,True,True,False,True,False,True,False,False,True,swerve_right,1.0,2.2444803714752197,598
swerve_right,True,False,True,True,False,True,False,False,True,change_to_left,0.8762045571895443,3.267138719558716,599
swerve_right,True,False,True,True,False,True,False,False,True,change_to_right,0.8794888471376365,3.287673234939575,599
swerve_right,True,False,True,True,False,True,False,False,True,cruise,0.2212600850645338,3.257472515106201,599
swerve_right,True,False,True,True,False,True,False,False,True,keep,0.000999,3.2904558181762695,599
swerve_right,True,False,True,True,False,True,False,False,True,swerve_left,0.001004703046781545,3.2728805541992188,599
swerve_right,True,False,True,True,False,True,False,False,True,swerve_right,1.0,2.288034200668335,599
swerve_right,True,True,True,True,False,True,False,False,True,change_to_left,0.8762095309652073,3.9661848545074463,600
swerve_right,True,True,True,True,False,True,False,False,True,change_to_right,0.8794873915894844,4.022185564041138,600
swerve_right,True,True,True,True,False,True,False,False,True,cruise,0.22154577589813468,3.9793906211853027,600
swerve_right,True,True,True,True,False,True,False,False,True,keep,0.000999,4.016498565673828,600
swerve_right,True,True,True,True,False,True,False,False,True,swerve_left,0.001004703046781545,3.994227886199951,600
swerve_right,True,True,True,True,False,True,False,False,True,swerve_right,1.0,3.0253565311431885,600
swerve_right,True,False,False,False,True,True,False,False,True,change_to_left,0.876212587324692,3.965367078781128,601
swerve_right,True,False,False,False,True,True,False,False,True,change_to_right,0.8794881008299771,4.049581289291382,601
swerve_right,True,False,False,False,True,True,False,False,True,cruise,0.2187698951993645,3.9899590015411377,601
swerve_right,True,False,False,False,True,True,False,False,True,keep,0.0009989999999999999,4.063098192214966,601
swerve_right,True,False,False,False,True,True,False,False,True,swerve_left,0.001004703046781545,3.976356029510498,601
swerve_right,True,False,False,False,True,True,False,False,True,swerve_right,1.0,2.982400417327881,601
swerve_right,True,True,False,False,True,True,False,False,True,change_to_left,0.8762118803189503,4.002010345458984,602
swerve_right,True,True,False,False,True,True,False,False,True,change_to_right,0.8793704245305853,4.090530872344971,602
swerve_right,True,True,False,False,True,True,False,False,True,cruise,0.21756612576966347,3.962329626083374,602
swerve_right,True,True,False,False,True,True,False,False,True,keep,0.000999,4.019417762756348,602
swerve_right,True,True,False,False,True,True,False,False,True,swerve_left,0.0010047308686350145,3.9533591270446777,602
swerve_right,True,True,False,False,True,True,False,False,True,swerve_right,1.0,2.9670534133911133,602
swerve_right,True,False,True,False,True,True,False,False,True,change_to_left,0.8762121816824964,3.9852285385131836,603
swerve_right,True,False,True,False,True,True,False,False,True,change_to_right,0.8794863165244216,3.9891512393951416,603
swerve_right,True,False,True,False,True,True,False,False,True,cruise,0.2217287995584557,4.006091117858887,603
swerve_right,True,False,True,False,True,True,False,False,True,keep,0.0009989999999999999,4.110978841781616,603
swerve_right,True,False,True,False,True,True,False,False,True,swerve_left,0.001004703046781545,4.020666122436523,603
swerve_right,True,False,True,False,True,True,False,False,True,swerve_right,1.0,3.001537322998047,603
swerve_right,True,True,True,False,True,True,False,False,True,change_to_left,0.8762121953637876,3.255925178527832,604
swerve_right,True,True,True,False,True,True,False,False,True,change_to_right,0.879475869562621,3.2892518043518066,604
swerve_right,True,True,True,False,True,True,False,False,True,cruise,0.23076534354921116,3.243961811065674,604
swerve_right,True,True,True,False,True,True,False,False,True,keep,0.0009990000000000003,3.2919769287109375,604
swerve_right,True,True,True,False,True,True,False,False,True,swerve_left,0.0009993461831275506,3.271415948867798,604
swerve_right,True,True,True,False,True,True,False,False,True,swerve_right,1.0,2.303499937057495,604
swerve_right,True,False,False,True,True,True,False,False,True,change_to_left,0.8762045939475193,3.9802069664001465,605
swerve_right,True,False,False,True,True,True,False,False,True,change_to_right,0.8794859406412444,4.005524635314941,605
swerve_right,True,False,False,True,True,True,False,False,True,cruise,0.21876224365751656,3.9886138439178467,605
